評論,tokens
"非常感謝@COSME跟GLAYGE品牌提供試用機會給我🥹
這款在小屈也是很熱賣，一直很想嘗試用用看，這次終於被抽中了❤️
這款包裝很中我的審美，簡單乾淨，洗髮跟潤髮用了不同顏色的瓶頭來區分，一看就知道。
按壓出來是呈現淡黃色的，味道是好聞的，有點花香，有點薄荷感，起泡容易，沖洗也很容易沖乾淨。
我第一次使用是照著說明書上的方法洗，但洗好停留2分鐘可能太刺激頭皮，洗完反而有點頭皮癢🥲
於是我改變方法，換成平常洗完不停留，就完全沒這個問題，而且頭皮也不癢，還很舒服😌
而且平常我很容易掉髮，換這罐之後，減少掉髮","['非常', '感謝', '跟', '品牌', '提供', '試用', '機會', '給', '我', '這', '款', '在', '小屈', '也', '是', '很', '熱賣', '一直', '很', '想', '嘗試', '用用', '看', '這', '次', '終於', '被', '抽中', '了', '這', '款', '包裝', '很', '中', '我', '的', '審美', '簡單', '乾淨', '洗髮', '跟', '潤髮', '用', '了', '不同', '顏色', '的', '瓶頭', '來', '區分', '一', '看', '就', '知道', '按壓出來', '是', '呈現', '淡黃色', '的', '味道', '是', '好聞', '的', '有點', '花香', '有點', '薄荷感', '起泡', '容易', '沖洗', '也', '很', '容易', '沖乾淨', '我', '第一', '次', '使用', '是', '照著', '說明書', '上', '的', '方法', '洗', '但', '洗好', '停留', '分鐘', '可能', '太', '刺激', '頭皮', '洗完', '反而', '有點', '頭皮', '癢', '於是', '我', '改變', '方法', '換成', '平常', '洗完', '不', '停留', '就', '完全', '沒', '這', '個', '問題', '而且', '頭皮', '也', '不', '癢', '還', '很', '舒服', '而且', '平常', '我', '很', '容易', '掉髮', '換', '這', '罐', '之後', '減少', '掉髮']"
"用了卡詩這麼多年，都是從網路、後火車站購買，雖然便宜，但心中還是有點沒安全感。無意間發現，卡詩終於在MOMO網開了品牌旗艦店，由官方直營，雖然貴了一點，但多了官方保證，用起來安心多了。
我是誤打誤撞，選了這款「頭皮敏感、髮質乾」（英文直譯），因為想解決掉髮嚴重問題，沒想到，用了之後，掉髮問題改善不少，頭髮澎鬆、打結變少，比較順，我很滿意。
我是秋天開始用的，洗淨力在秋冬是剛好，猜想夏天應該不夠力。
雖然卡詩定價高，但MOMO網常辦優惠促銷，可以把握時機購買。","['用', '了', '卡詩', '這麼多', '年', '都', '是', '從', '網路', '後', '火車站', '購買', '雖然', '便宜', '但', '心', '中', '還是', '有點', '沒', '安全感', '無意間', '發現', '卡詩', '終於', '在', '網', '開', '了', '品牌', '旗艦店', '由', '官方', '直營', '雖然', '貴', '了', '一點', '但', '多', '了', '官方', '保證', '用起來', '安心', '多', '了', '我', '是', '誤打誤撞', '選', '了', '這', '款', '頭皮', '敏感', '髮質', '乾', '英文', '直譯', '因為', '想', '解決', '掉髮', '嚴重', '問題', '沒想到', '用', '了', '之後', '掉髮', '問題', '改善', '不少', '頭髮', '澎鬆', '打結', '變', '少', '比較', '順', '我', '很', '滿意', '我', '是', '秋天', '開始', '用', '的', '洗淨力', '在', '秋冬', '是', '剛好', '猜想', '夏天', '應該', '不', '夠力', '雖然', '卡詩', '定價', '高', '但', '網', '常', '辦', '優惠', '促銷', '可以', '把握', '時機', '購買']"
"生產前，我就已經開始有聽說會有產後掉髮的問題，月子中心的洗髮美容師也有提醒產婦這件事情，但是我真的沒想到，一過三個月，真的就開始大量的落髮，掉髮到我害怕的程度，我在ig限時動態上面狂發我掉髮的照片，真的是隨手一抹地板，都是一把一把的頭髮，產前我有剪短，但一從地上撈起來還是會令人害怕到，我是不是得了癌症～～～
於是，有幾位熱心的網友推薦我，好市多兩款洗髮精對產後媽媽掉髮也很有幫助，我就馬上下單，先開了森歐黎漾咖啡因這款來使用，真的是驚為天人啊～
我其實也有在ptt上面看到很多產後媽媽推薦這款，我個人洗完之後","['生產', '前', '我', '就', '已經', '開始', '有', '聽說', '會', '有', '產', '後', '掉髮', '的', '問題', '月子', '中心', '的', '洗髮', '美容師', '也', '有', '提醒', '產婦', '這', '件', '事情', '但是', '我', '真的', '沒想到', '一', '過', '三', '個', '月', '真的', '就', '開始', '大量', '的', '落髮', '掉髮', '到', '我', '害怕', '的', '程度', '我', '在', '限時', '動態', '上面', '狂發', '我', '掉髮', '的', '照片', '真的', '是', '隨手', '一', '抹', '地板', '都', '是', '一', '把', '一', '把', '的', '頭髮產', '前', '我', '有', '剪短', '但', '一', '從', '地', '上', '撈起來', '還是', '會', '令', '人', '害怕', '到', '我', '是', '不', '是', '得', '了', '癌症', '於是', '有', '幾', '位', '熱心', '的', '網友', '推薦', '我', '好市', '多', '兩', '款', '洗髮精', '對', '產後', '媽媽', '掉髮', '也', '很', '有', '幫助', '我', '就', '馬上', '下單', '先', '開', '了', '森歐黎漾', '咖啡因', '這', '款', '來', '使用', '真的', '是', '驚為天人', '啊', '我', '其實', '也', '有', '在', '上面', '看到', '很多', '產後', '媽媽', '推薦', '這', '款', '我', '個人', '洗完', '之後']"
"謝謝@cosme讓我試用募集中獎
能夠有機會好好體驗這瓶我每次去寶雅都會多看兩眼的髮類商品
為什麼會多看兩眼呢？
因為它的包裝瓶身做得蠻神秘的
引起了我的興趣
也謝謝品牌CLAYGE大方提供正貨試用❤️
同一系列有洗髮精和潤髮乳
這篇我先分享洗髮精的使用心得
正品容量是500ml, 價格550元
早在2019年這款就上市了
能賣到2023年的今日想必也是好用的產品才能持續在架上販售
洗髮精的顏色是透明淡褐色
我超～喜歡那個香味😍😍😍😍😍
受夠了太甜花果香但又覺得植萃味太淡的人
會跟我一樣很喜歡這瓶的味道
","['謝謝', '讓', '我', '試用', '募集', '中獎', '能夠', '有', '機會', '好好', '體驗', '這', '瓶', '我', '每', '次', '去', '寶雅', '都', '會', '多', '看', '兩', '眼', '的', '髮類', '商品', '為什麼', '會', '多', '看', '兩', '眼', '呢', '因為', '它', '的', '包裝', '瓶身', '做', '得', '蠻', '神秘', '的', '引起', '了', '我', '的', '興趣', '也', '謝謝', '品牌', '大方', '提供', '正貨', '試用', '同', '一', '系列', '有', '洗髮精', '和', '潤髮乳', '這', '篇', '我', '先', '分享', '洗髮精', '的', '使用', '心得', '正品', '容量', '是', '價格', '元早', '在', '年', '這', '款', '就', '上市', '了', '能', '賣', '到', '年', '的', '今日', '想必', '也', '是', '好用', '的', '產品', '才', '能', '持續', '在', '架', '上', '販售', '洗髮精', '的', '顏色', '是', '透明', '淡褐色', '我', '超', '喜歡', '那', '個', '香味', '受', '夠', '了', '太', '甜', '花果', '香', '但', '又', '覺得', '植', '萃味', '太', '淡', '的', '人', '會', '跟', '我', '一樣', '很', '喜歡', '這', '瓶', '的', '味道']"
"看到這個FG貼紙就很開心
謝謝URCOSME給我這個機會試用
400ML對於天天洗頭的人也可以用上一個半月了
添加了金縷梅跟檸檬草的洗髮精
商品標示的很清楚
產地是韓國
注意事項有特別標示濕疹或皮膚炎不可以用喔!
這個洗髮精適合油性跟中性的頭皮
雖然我的頭皮不是很油但是在台灣這麼濕熱的地方真的很難不出油
尤其像我這種騎機車通勤的上班族
戴安全帽會讓頭皮很悶熱
洗髮精是全透明狀的
聞起來有草本的味道
沒有濃濃的香精味讓人覺得很舒服
我老公也喜歡這種味道
實際使用之後覺得很經驗
因為朵蔓的這款洗髮精洗起來的泡","['看到', '這', '個', '貼紙', '就', '很', '開心', '謝謝', '給', '我', '這', '個', '機會', '試用', '對於', '天天', '洗頭', '的', '人', '也', '可以', '用上', '一', '個', '半', '月', '了', '添加', '了', '金縷梅', '跟', '檸檬草', '的', '洗髮精', '商品', '標示', '的', '很', '清楚', '產地', '是', '韓國', '注意', '事項', '有', '特別', '標示', '濕疹', '或', '皮膚炎', '不可以', '用', '喔', '這', '個', '洗髮精', '適合', '油性', '跟', '中性', '的', '頭皮', '雖然', '我', '的', '頭皮', '不', '是', '很', '油', '但是', '在', '台灣', '這麼', '濕熱', '的', '地方', '真的', '很', '難', '不', '出', '油', '尤其', '像', '我', '這', '種', '騎', '機車', '通勤', '的', '上班族', '戴', '安全帽', '會', '讓', '頭皮', '很', '悶熱', '洗髮精', '是', '全', '透明狀', '的', '聞起來', '有', '草本', '的', '味道', '沒有', '濃濃', '的', '香精味', '讓', '人', '覺得', '很', '舒服', '我', '老公', '也', '喜歡', '這', '種', '味道', '實際', '使用', '之後', '覺得', '很', '經驗', '因為', '朵蔓', '的', '這', '款', '洗髮精', '洗起來', '的', '泡']"
"這系列我還用過乳油木蜂蜜，
兩個都滿好用的。
滿清爽、又不會乾，
油頭洗完也不會一下子就出油，
而且香味很好聞、不會假假的。","['這', '系列', '我', '還', '用', '過', '乳油木', '蜂蜜', '兩', '個', '都', '滿', '好用', '的', '滿', '清爽', '又', '不會', '乾油頭', '洗完', '也', '不會', '一下子', '就', '出', '油', '而且', '香味', '很', '好聞', '不會', '假假', '的']"
"SISLEY是我一直都蠻喜歡的品牌，
自從出了髮品之後，我就一直躍躍欲試，
加上自己的頭髮細又少，所以試了幾次試用，
感覺好像還可以，就直接入手正品來長期使用。
這次買了兩瓶洗髮，以及去角質跟髮膜，
用完這瓶洗髮，我覺得我應該不會回購了。
原因是出孔大又不好起泡，導致用量很難抓，
我這一條才用沒幾次就用完了，
大概要等到財富自由才可以這樣任意揮霍吧！
再加上，因為用量抓不準，常常覺得洗不乾淨，
用完兩瓶，也沒有太多的感受，只覺得＂蛤！怎麼用完了＂
老實說有點難以想像到底要用多少才有效果的感受？
畢竟我一瓶","['是', '我', '一直', '都', '蠻', '喜歡', '的', '品牌', '自從', '出', '了', '髮品', '之後', '我', '就', '一直', '躍躍欲試', '加上', '自己', '的', '頭髮', '細', '又', '少', '所以', '試', '了', '幾', '次', '試用', '感覺', '好像', '還可以', '就', '直接', '入手', '正品', '來', '長期', '使用', '這', '次', '買', '了', '兩', '瓶', '洗髮', '以及', '去角質', '跟', '髮膜', '用完', '這', '瓶', '洗髮', '我', '覺得', '我', '應該', '不會', '回購', '了', '原因', '是', '出孔', '大', '又', '不', '好', '起泡', '導致', '用量', '很', '難', '抓', '我', '這', '一', '條', '才', '用', '沒', '幾', '次', '就', '用完', '了', '大概', '要', '等到', '財富', '自由', '才', '可以', '這樣', '任意', '揮霍', '吧', '再', '加上', '因為', '用量', '抓', '不', '準', '常常', '覺得', '洗', '不', '乾淨', '用完', '兩', '瓶', '也', '沒有', '太多', '的', '感受', '只', '覺得', '蛤', '怎麼', '用完', '了', '老實說', '有點', '難以', '想像', '到底', '要', '用', '多少', '才', '有', '效果', '的', '感受', '畢竟', '我', '一', '瓶']"
"身為一個油頭妹，夏天戴安全帽真的是讓我感到非常痛苦的事情。
來說說本身的頭皮條件：油性、髮質細軟髮、本身髮量稀疏，集結了三大悲慘條件，可想而知，這樣的頭髮，在夏天拿下安全帽後，要如何完整呢？
在尋找髮品的路上，不停的在尋找可以緩解頭皮出油、讓頭髮比較蓬鬆乾爽、營造出頭髮比較多的假象（？）也試過很多控油洗髮精，但往往都會讓頭髮變得很乾澀、容易打結。
艾瑪絲當時購入時，是因為看到有這個頭皮淨化液，因為頭皮出油也是會累積角質的，久了之後就會有頭皮味，我就是頭皮味很重的人，常常都不敢把頭靠近別人... 當時想說買","['身為', '一', '個', '油頭妹', '夏天', '戴', '安全帽', '真的', '是', '讓', '我', '感到', '非常', '痛苦', '的', '事情', '來', '說說', '本身', '的', '頭皮', '條件', '油性', '髮質', '細軟髮', '本身', '髮量', '稀疏', '集結', '了', '三', '大', '悲慘', '條件', '可想而知', '這樣', '的', '頭髮', '在', '夏天', '拿下', '安全帽', '後', '要', '如何', '完整', '呢', '在', '尋找', '髮品', '的', '路', '上', '不停', '的', '在', '尋找', '可以', '緩解', '頭皮', '出', '油', '讓', '頭髮', '比較', '蓬鬆', '乾爽', '營造出', '頭髮', '比較', '多', '的', '假象', '也', '試過', '很多', '控油', '洗髮精', '但', '往往', '都', '會', '讓', '頭髮', '變', '得', '很', '乾澀', '容易', '打結', '艾瑪絲', '當時', '購入', '時', '是', '因為', '看到', '有', '這', '個', '頭皮', '淨化液', '因為', '頭皮', '出', '油', '也', '是', '會', '累積', '角質', '的', '久', '了', '之後', '就', '會', '有', '頭皮味', '我', '就是', '頭皮味', '很', '重', '的', '人', '常常', '都', '不', '敢', '把', '頭', '靠近', '別人', '當時', '想', '說', '買']"
"前一陣子壓力很大，狂掉髮看到廣告說容易斷裂、分岔、缺乏彈性、無光澤等需要補充的髮質適用。
趁康是美買一送一買的，原本沒有很大的期待，一用之後味道不錯蠻喜歡，奇妙的酸味！感覺也比較不會掉髮，頭髮有保濕自然也不容易打結！
會在回購，卡酚洗髮精好像蠻多系列，下次可以買回來用看看😏","['前', '一陣子', '壓力', '很', '大狂', '掉髮', '看到', '廣告', '說', '容易', '斷裂', '分岔', '缺乏', '彈性', '無', '光澤', '等', '需要', '補充', '的', '髮質', '適用', '趁', '康是美', '買', '一', '送', '一', '買', '的', '原本', '沒有', '很', '大', '的', '期待', '一', '用', '之後', '味道', '不錯', '蠻', '喜歡', '奇妙', '的', '酸味', '感覺', '也', '比較', '不會', '掉髮', '頭髮', '有', '保濕', '自然', '也', '不', '容易', '打結', '會', '在', '回購', '卡酚', '洗髮精', '好像', '蠻', '多', '系列', '下', '次', '可以', '買回來', '用', '看看']"
"我一向很愛艾瑪絲的洗髮品，因為他們家的產品很溫和又無添加
價格也可以接受~
專為油性/中性頭皮設計，用胺基酸界面調理清潔頭皮
添加的成分幫助滋養髮根補充髮根養分
質地溫和好起泡洗後舒適清爽很很清新~
香氣怡人清潔力也好
帶有點清涼感，天氣熱洗這種髮品非常舒暢，希望持續使用頭髮可以越來越強韌","['我', '一向', '很', '愛', '艾瑪絲', '的', '洗髮品', '因為', '他們', '家', '的', '產品', '很', '溫和', '又', '無', '添加', '價格', '也', '可以', '接受', '專', '為', '油性', '中性', '頭皮', '設計', '用', '胺基酸', '界面', '調理', '清潔', '頭皮', '添加', '的', '成分', '幫助', '滋養', '髮根', '補充', '髮根', '養分', '質地', '溫和', '好', '起', '泡洗', '後', '舒適', '清爽', '很', '很', '清新', '香氣', '怡人', '清潔力', '也', '好', '帶有', '點', '清涼感', '天氣', '熱洗', '這', '種', '髮品', '非常', '舒暢', '希望', '持續', '使用', '頭髮', '可以', '越來越', '強韌']"
