評論,tokens
"一次入手150ml辣木籽跟莓果兩款，目前辣木籽快用完了。個人比較喜歡莓果的香味，但辣木籽卻消耗得異常迅速。直到老公吵著要我補貨才知道原來他也會拿來用😆
包裝 ||
塑膠瓶身，開口有小擋片，使用時輕壓瓶身即可輕鬆擠出，不用擔心失手倒太多。
質地 ||
液態帶點滑滑的觸感，氣味很像飲料特調🍹
效果 ||
可以把硬水跟洗髮產品產生的沉積物洗掉，不堵塞頭皮毛囊跟頭髮毛鱗片。我自己是細軟髮，變得比較蓬鬆不塌，不會半天就油頭，且燈光下會有漂亮的光圈。
整體感受 ||
真心推薦給居住在硬水區的人💙💙💙💙💙
買這瓶原本是","['入手', '辣木籽', '莓果', '目前', '辣木籽', '用完', '莓果', '香味', '辣木籽', '消耗', '異常', '迅速', '老公', '原來', '拿來', '包裝', '塑膠', '瓶身', '開口', '擋片', '輕壓', '瓶身', '即可', '輕鬆', '擠出', '不用', '擔心', '失手', '太多', '質地', '液態', '滑滑', '觸感', '氣味', '飲料', '特調', '硬水', '產生', '沉積物', '洗掉', '堵塞', '頭皮', '毛囊', '毛鱗片', '細軟髮', '蓬鬆', '油頭', '燈光', '漂亮', '光圈', '整體', '感受', '真心', '推薦給', '居住', '硬水區', '原本']"
"第一次是在台南的民宿用到的
馬上被他的味道吸引 他的味道超好聞
很舒服但不全是草本味
如果有出護手霜或乳液我可能會買
超級喜歡
洗髮露本身是透明無色
非常好起泡
可能是給染燙受損髮質使用
所以使用起來非常柔順
對於我這個髮質粗硬的人來說是一大福音
雖然用起來髮質很柔順
但洗髮露本身含植物萃取液及植物精油，不含矽靈、礦物油、壬基酚、色素、香精與Parabens等成分
總之這瓶洗髮精是我會想再去回購補充包來refill的產品
唯一缺點就是價格偏高
小小一瓶就要580
記得這個產品在他們家也算是銷售前幾名的
有","['台南', '民宿', '用到', '馬上', '味道', '吸引', '味道', '好聞', '舒服', '草本味', '手霜', '乳液', '可能', '超級', '透明', '無色', '起泡', '可能', '染燙', '受損', '髮質', '柔順', '髮質', '粗硬', '福音', '用起來', '髮質', '柔順', '植物', '萃取液', '植物', '精油', '矽靈', '礦物油', '壬基酚', '色素', '香精', 'Parabens', '成分', '總之', '回購', '補充', '包來', 'refill', '唯一', '缺點', '價格', '小小', '記得', '銷售']"
"麗質植物洗髮精，
香檳色，
味道，個人覺得如：香水百合。
推薦給油頭皮的人，
可以天天使用，
油頭人，一天不洗就變麵條😞😭
另一瓶麗質抗屑，
比較推薦2、3天洗一次，
或是有常噴髮膠的人，再加強使用。
因為洗髮精常態性3罐1000元，
所以不同系列的，
會交替使用，
推薦給想找無矽靈，無負擔，無油感的人喔！","['麗質', '植物', '檳色', '味道', '香水', '百合', '推薦給', '油頭皮', '天天', '油頭', '麵條', '麗質', '抗屑', '推薦', '髮膠', '加強', '常態性', '不同', '交替', '推薦給', '矽靈', '負擔', '油感']"
"在Dcard 看到有網友的推薦，所以立馬去買了一瓶，
當晚試用，洗的時候覺得味道超甜，
是小女生會喜歡的味道，洗的時候泡泡蠻多的，
沖洗的時候會覺得頭髮比較澀，
所以掉髮量會多一點。
吹完頭髮時，頭髮還蠻順的。
隔天也不會覺得出油狀況很嚴重。","['Dcard', '網友', '推薦', '立馬', '當晚', '試用洗', '味道', '女生', '味道', '泡泡', '沖洗', '掉髮量', '吹完', '隔天', '狀況', '嚴重']"
"我的頭皮容易出油，用太溫和洗髮精會發癢
加上出門一定用髮蠟，騎車戴安全帽
沒洗乾淨很容易毛囊發炎
洗起來真的很清爽，清潔效果也很棒
拿來洗去髮蠟非常適合，洗兩次就乾淨溜溜，完全不殘留
放假沒出門洗一次就夠了
不像Aromase的健康洗髮精不論作息如何
一定要洗兩次，還不一定止癢
淡淡的茶樹味道聞起來放鬆
質地比一般洗髮精稀，用手搓揉再上頭髮不是那麼容易
很容易化成水狀，按摩頭皮的時候可以感覺澀澀的
泡沫也不像一般洗髮精依樣那麼綿密
我反而很喜歡這樣的使用感受
沒有那麼多不必要的修飾
而且成分真的很單純，可","['頭皮', '發癢', '出門', '一定', '髮蠟', '騎車', '安全帽', '乾淨', '毛囊', '發炎', '清爽', '清潔', '拿來', '去髮蠟', '適合', '乾淨', '溜溜', '完全', '殘留', '放假', '出門', 'Aromase', '健康', '作息', '如何', '一定', '不一定', '止癢', '淡淡', '茶樹', '味道', '聞起來', '放鬆', '質地', '搓揉', '那麼', '化成', '水狀', '按摩', '頭皮', '澀澀', '泡沫', '依樣', '那麼', '綿密', '這樣', '感受', '必要', '修飾', '成分', '單純']"
"這一款我自行購入的  好像是康是美特價179購買的  跟藍色那幾款常在輪流特價
我用起來還好  跟深藍的那罐沒啥兩樣  好沖洗  容易起泡  沒啥不OK的地方 容量也大 可以用兩個半月 (一人用的話)
但是我家人  我妹妹跟我先生用起來是說 好像沖完水還是頭皮會癢癢的
感覺洗不乾淨還是殘留啥的
我本人倒是沒啥這問題  如有人購買的話 在請注意一下 是否有這狀況
基本上這幾款用起來 我比較喜歡淺藍那一罐XD  之後會再購入 這牌子的其它顏色","['自行', '購入', '好像', '康是美', '特價', '購買', '藍色', '輪流', '特價', '用起來', '還好', '深藍', '沖洗', '起泡', 'OK', '地方', '容量', '家人', '妹妹', '先生', '用起來', '好像', '沖完', '頭皮', '癢癢', '乾淨', '殘留', '倒是', '購買', '注意', '是否', '狀況', '基本', '用起來', '淺藍', 'XD', '購入', '牌子', '顏色']"
"本人是髮質篇細軟扁塌的油頭皮
前一陣子不曉得是因為換季還是壓力太大讓頭皮狀況有點改變
總覺得頭皮跟頭髮有種沉重的蠟感
明明每天都會洗頭而且都是使用偏清爽的洗髮精而非洗髮乳阿~
交替使用換了幾款洗髮精好像都不見改善
後來想起朋友推薦這款呂的韓方修護洗髮精
剛開始要購入其實百般猶豫
因為本人不是很喜歡洗完頭涼感十足的感覺 (很怕月經期間受寒還是偏頭痛?)
後來還是想說姑且一試好了 反正特價
剛開始使用其實沒有太大的感覺
只覺得幸好涼感不是太明顯
但用了幾天後發現蠟感不見了
而且每天洗頭髮時都會聽到""姿嚕姿嚕""","['髮質篇', '細軟', '扁塌', '頭皮', '曉得', '換季', '壓力', '頭皮', '狀況', '改變', '頭皮', '有種', '沉重', '蠟感', '明明', '洗頭', '清爽', '阿交替', '好像', '不見', '改善', '後來', '想起', '朋友', '推薦', '韓方', '修護', '購入', '其實', '百般', '猶豫', '涼感', '十足', '月經', '受寒', '頭痛', '後來', '姑且', '反正', '特價', '其實', '幸好', '涼感', '明顯', '發現', '蠟感', '不見了', '聽到']"
已回購5瓶以上，就可以知道我有多愛它了，以前用別的牌子不管怎麼洗都覺得會癢不舒服，真的覺得我頭皮有夠難搞，直到遇見它，洗完覺得很清爽不油膩，只是會比較乾一點，還是要搭配其他護髮產品，本人頭皮偏油，也會有一些頭皮屑，自從用了這個出遊跟頭皮屑都變比較少，唯一的缺點就是比開價的洗髮精貴一些。,"['回購', '以前', '牌子', '怎麼', '舒服', '頭皮', '有夠', '遇見', '清爽', '油膩', '只是', '一點', '搭配', '護髮', '頭皮', '偏油', '頭皮屑', '出遊', '頭皮屑', '唯一', '缺點', '洗髮精貴']"
"精油調香的洗髮精往往價格不低，不過松本清很大方推出三種不同精油調香、都是溫和的胺基酸界面劑，且針對不同頭皮需求的洗髮精（最近日本已改版成2種，若是喜歡這瓶玫瑰香的要把握時間啊！）
這瓶賦活洗髮精主調是大馬士革玫瑰香為主（精油和香精混調），洗起來整間浴室香氣縈繞，療癒放鬆😌
常聞精油的人比較容易區別它和香精的差異，精油有舒暢感但不持久； 香精則相反。精油在歐美屬於芳香療法，所以生理有特殊狀況時還是小心使用比較安全。
使用這瓶的時間點是在寒冬，因為它主打保濕，清潔力不會太強太乾，寒冷低溫時頭皮油脂分泌也沒有夏","['精油', '調香', '往往', '價格', '松本清', '大方', '推出', '不同', '精油', '調香', '溫和', '胺基酸', '界面劑', '不同', '頭皮', '需求', '最近', '日本', '改版成', '玫瑰香', '把握', '時間', '賦活', '主調', '大馬士革', '玫瑰香', '精油', '香精', '調洗', '浴室', '香氣', '縈繞', '療癒', '放鬆', '常聞', '精油', '區別', '香精', '差異', '精油', '舒暢感', '持久', '香精', '相反', '精油', '歐美', '芳香', '療法', '生理', '特殊', '狀況', '小心', '安全', '時間點', '寒冬', '保濕', '清潔力', '寒冷', '低溫', '頭皮', '油脂', '分泌']"
"用過很多珂潤產品，有些是長期使用(日後再記錄)，使用日數(破千是基本)已不可考。
洗髮精是在乳液與防晒之後才入手，那時完全沒有注意到這品牌有洗髮精。
當時是為了尋求好用的洗髮精，GOOGLE了各種洗髮精的推文，意外看到有人推薦此品項，
趁醫美節折扣入手（原價絕對下不了手）。
使用後很滿意，近乎無氣味，觸感與起泡細緻，頭髮柔順(有時甚至不需要用護髮乳)。
重點是，洗後也沒有狂掉頭髮的問題，幾乎就和這瓶定下終身契。
使用約2年後，有遇到頭皮會癢的問題，不確定是當時體質問題，還是產品問題。
傻傻地跑去問藥妝店的","['珂潤', '長期', '日後', '記錄', '日數', '基本', '不可', '乳液', '防晒', '入手', '那時', '完全', '注意到', '當時', '尋求', '好用', '推文', '意外', '推薦', '品項', '醫美節', '折扣', '入手', '原價', '下不了', '滿意', '近乎', '氣味', '觸感', '起泡', '細緻', '柔順', '有時', '甚至', '護髮乳', '重點', '狂掉', '定下', '終身契', '遇到', '頭皮', '確定', '當時', '體質', '傻傻', '跑去', '藥妝店']"
"有人說，女人如果稱不上花容月貌，只要擁有一頭飄逸秀髮，就能穩坐背影殺手的寶座。的確，頭髮是女人的第二張臉，不論是齊腰如瀑的長髮，或是風情俏麗的短髮，都能呈現出不同的時尚風格。也許有很多女孩跟我一樣，志在追求蓬鬆的頭髮，尋覓著蜜糖洗潤護髮用品～
📌 先介紹自己的頭皮髮質狀況，🖤髮質：不軟不粗，介於中間，有染過。🖤頭皮：一天不洗頭，隔天絕對油。
不知道大家有沒有一個經驗⋯在冬天還好，每每在夏天洗完頭後，感覺頭皮還是有一股頭皮味（感覺頭皮有一層垢？？）我就是這種人啊⋯😓😓😓
⚠️⚠️⚠️ 這次來介紹～台塑生醫-","['稱不上', '花容月貌', '飄逸', '秀髮', '的確', '齊腰', '長髮', '風情', '俏麗', '短髮', '不同', '時尚', '風格', '女孩', '追求', '蓬鬆', '尋覓', '蜜糖', '洗潤', '護髮', '用品', '介紹', '頭皮', '髮質', '狀況', '髮質', '粗介', '中間', '頭皮', '洗頭', '隔天', '經驗', '冬天', '還好', '夏天', '頭皮', '頭皮味', '頭皮', '介紹', '台塑', '生醫']"
"在寶雅購入的小瓶體驗罐，蔻蘿蘭的洗髮精這瓶是第三種類型，不論哪種用起來蠻喜歡的原因是頭皮不會有負擔，最近頭毛換季加上台北頻繁下雨毛躁感變得很嚴重，於是先買了小罐來測試
這罐的質地很像乳液，所以一開始覺得不容易起泡吧～所以擠比平常多一些，的確是要比較認真起泡，有些不習慣😏
洗淨效果很好外頭皮乾淨沒有頭臭味，香味自然中又療癒，不論男女都會喜歡的那種✅
洗完擦乾後通常會上髮油的我，嘗試不使用，頭髮依然蓬鬆好梳理，但不會毛躁哦!!
髮尾修復有成👍令我這個自然捲的孩子非常感動~","['寶雅', '購入', '體驗', '蔻蘿蘭', '類型', '用起來', '原因', '頭皮', '負擔', '最近', '頭毛', '換季', '台北', '頻繁', '下雨', '毛躁', '嚴重', '測試', '質地', '乳液', '起泡', '平常', '的確', '認真', '起泡', '習慣', '洗淨', '外頭皮', '乾淨', '頭臭味', '香味', '自然', '療癒', '男女', '擦乾', '通常', '髮油', '嘗試', '依然', '蓬鬆', '梳理', '毛躁', '髮尾', '修復', '有成', '自然捲', '孩子', '感動']"
"購於康是美閃購活動
洗髮露/護髮素任兩件550元
我買了各一
首先，這麼美這麼氣質這麼犯規的瓶身跟透海藍色
吸睛度300分有吧
產品名稱有蓬蓬字眼，針對扁塌髮質
其實它在日本產品名稱是修復亮澤
對受損髮修護又有蓬鬆效果
茉莉讓我覺得會很娘的香味
但這個完全不老氣
是很清新大學生輕柔香
洗髮時可以感受到
但又不會人工香水洗髮精跟著一整天香氣
質地是透明的露狀
重點 好 蓬 鬆
好 蓬 鬆，好 蓬 鬆 啊~~~~
搭配它的護髮素超蓬鬆感
想要蓬鬆感的人可以來試試看","['閃購', '活動', '護髮素', '首先', '這麼', '這麼', '氣質', '這麼', '犯規', '瓶身', '透海藍色', '吸睛度', '名稱', '蓬蓬', '字眼', '扁塌', '髮質', '其實它', '日本', '名稱', '修復', '亮澤', '受損', '修護', '蓬鬆', '茉莉', '香味', '完全', '老氣', '清新', '大學生', '輕柔香', '感受到', '人工', '香水', '跟著', '氣質', '透明', '露狀', '重點', '蓬鬆', '蓬鬆', '蓬鬆', '搭配', '護髮素', '蓬鬆', '感想', '蓬鬆感']"
"剩不到1/5啦
準備補貨囉
我的頭皮頭髮狀況算是典型的⋯
因天氣、工作⋯等
讓我頭皮易出油
工作上下班騎車、這之間還須出門2-3次
尤其春夏頂著烈日戴安全帽
頭皮就容易出油
所以一天不洗頭整個頭頂是塌到不行
但又覺得每天洗頭好像太刺激
就開始用這個氨基酸洗髮
髮絲一點點偏乾沒什麼大問題
我買的是500ml容量
跟其他洗髮交替著用
雖然價格高
但用的滿久
包裝走一個清新簡潔風
洗完法絲不乾澀～頭皮也部乾癢
對我來說算是中規中矩的洗髮
白天頭皮出油量也不會增加
（主要還是看天氣）
目前會持續購入
算是我的安全","['不到', '準備', '補貨', '頭皮', '狀況', '典型', '天氣', '工作', '頭皮', '工作', '上下班', '騎車', '出門', '尤其', '春夏', '烈日', '安全帽', '頭皮', '洗頭', '頭頂', '不行', '洗頭', '好像', '刺激', '氨基酸', '髮絲', '容量', '交替', '價格', '包裝', '清新', '簡潔風', '法絲', '乾澀', '頭皮', '乾癢', '中規中矩', '白天', '頭皮', '出油量', '增加', '主要', '天氣', '目前', '持續', '購入', '安全']"
"手機網頁改版了耶
這罐50ml是迷你版特價49元 ，購於康是美
因為最近先後燙捲又染
這個比較針對亮澤護髮
產品標示是龍舌蘭木莓亮澤髮醋
有蔓越莓汁的氣味跟醋的味道
醋的功能之一本來就是保持色澤
這款洗完濕髮滴適量按摩於頭皮及髮絲
當作護髮用
蠻特別的產品
可以嘗試看看哦","['手機', '網頁', '改版', '迷你版', '特價', '康是美', '最近', '先後', '燙捲', '針對', '亮澤', '護髮', '標示', '龍舌蘭', '木莓', '亮澤髮', '蔓越莓汁', '氣味', '味道', '功能', '本來', '保持', '色澤', '濕髮', '適量', '按摩', '頭皮', '髮絲', '當作', '護髮', '嘗試']"
